order_id,company,city,order_time,vehicle_type,distance_km,parcel_weight_kg,price_rs,status,delivery_time_min,customer_rating,customer_feedback,sentiment_label,merchant_id,driver_id,cod_flag,promo_used,order_value_rs,shipment_type,service_level
ORD107858,Shiprocket,Indore,06/06/24 10:03,2W,1.02,6.15,75.47,delayed,5,3,Standard service Quick response from support.,neutral,m_8724,d_84165,0,1,373,B2C,scheduled
ORD101484,Shiprocket,Kolkata,11/10/24 4:22,2W,1.51,3.27,53.67,delayed,7.1,1,"Order lost, support unhelpful Quick response from support.",negative,m_5923,d_73759,0,0,374.96,B2C,express
ORD107035,Shadowfax,Ahmedabad,05/17/24 21:17,Tempo,3.15,6.27,135.7,delayed,42.4,3,Package arrived late but ok Quick response from support.,neutral,m_1050,d_24339,0,0,98.95,B2B,standard
ORD107721,Porter,Kolkata,02/27/25 1:25,2W,1.34,6.91,89.87,delivered,5,4,Package arrived in perfect condition Expected better.,positive,m_9087,d_65516,0,1,388.2,B2C,standard
ORD105977,Shadowfax,Kolkata,11/28/24 9:09,Mini-Truck,6.64,4.47,121.51,delayed,43.1,4,"Excellent service, will use again",positive,m_5688,d_88868,0,1,396.22,B2C,standard
ORD105134,Porter,Mumbai,08/28/25 7:02,2W,0.47,2.35,52.4,delayed,5,4,Driver was polite and on time Quick response from support.,positive,m_5139,d_54634,0,0,464.93,B2C,express
ORD100206,Porter,Surat,09/21/24 11:19,2W,2.89,4.15,78.22,delayed,20.2,1,Driver cancelled multiple times Quick response from support.,negative,m_7885,d_20572,1,1,158.22,B2C,standard
ORD104488,Delhivery,Hyderabad,03/23/25 13:10,Van,1.25,5.24,104.86,delayed,19.2,1,Driver cancelled multiple times Expected better.,negative,m_4476,d_21358,0,0,1086.51,B2C,standard
ORD106938,Porter,Delhi-NCR,10/03/25 6:54,Van,6.04,1.31,102.88,delivered,43.6,4,Driver was polite and on time Quick response from support.,positive,m_5717,d_95711,0,0,1310.06,B2C,express
ORD109062,Shadowfax,Vadodara,08/21/24 12:37,Van,4.41,3.8,104.41,delayed,32.4,2,"Order lost, support unhelpful Quick response from support.",negative,m_7695,d_38175,0,0,674.66,B2C,standard
ORD106910,Delhivery,Delhi-NCR,08/02/25 2:15,2W,1.38,3.93,70.93,delayed,9.3,3,Standard service Expected better.,neutral,m_7625,d_52694,0,0,449.3,B2B,standard
ORD100502,BlueDart,Pune,06/14/24 19:29,2W,1.66,1.8,74.14,delayed,5,2,"Delivery took too long, disappointed.",negative,m_2616,d_18738,0,1,79.31,B2C,express
ORD107385,DTDC,Kolkata,09/26/25 15:24,2W,11.29,3.54,106.09,delayed,50.1,2,"Very poor service, won't recommend.",negative,m_9358,d_21328,0,1,50,B2C,standard
ORD101028,Delhivery,Mumbai,06/23/24 9:48,2W,0.83,4.44,84.57,delayed,7.4,3,"No issues, nothing special",neutral,m_1833,d_84214,0,0,1154.3,B2C,express
ORD103840,Delhivery,Tiruppur,10/19/24 0:32,Mini-Truck,11.07,0.76,138.21,delayed,73.1,2,"Very poor service, won't recommend",negative,m_3215,d_10951,1,1,2123.9,B2C,express
ORD110882,Delhivery,Mumbai,11/27/25 13:14,2W,27.4,1.15,199.37,delayed,122.9,3,"No issues, nothing special",neutral,m_6467,d_24335,0,0,1165.52,B2C,standard
ORD108110,Delhivery,Rajkot,09/25/25 16:17,2W,1.78,0.49,45.79,delayed,30.3,2,Driver cancelled multiple times,negative,m_1385,d_50671,0,1,2927.73,B2B,standard
ORD105056,DTDC,Indore,06/24/25 12:52,2W,2.92,4.73,79.68,delayed,5,3,"No issues, nothing special",neutral,m_4969,d_56608,1,1,2117.89,B2C,standard
ORD109762,Porter,Vadodara,01/26/24 10:34,Truck,3.33,3.19,144.21,delayed,17.7,2,Package was damaged on arrival,negative,m_9159,d_96978,1,1,145.76,B2B,express
ORD108154,Porter,Kanpur,08/25/25 16:12,Van,5.87,5.38,126.48,delayed,22.3,1,"Order lost, support unhelpful.",negative,m_1745,d_44020,0,1,1175.55,B2C,standard
ORD110965,Porter,Visakhapatnam,03/16/24 19:39,2W,39.34,2.09,244.79,delayed,154.8,3,Delivery was okay.,neutral,m_6567,d_71431,1,1,4376.27,B2B,standard
ORD102731,DTDC,Ahmedabad,01/31/24 0:01,Van,2.05,7.66,109.7,delayed,15,3,Package arrived late but ok.,neutral,m_9569,d_18951,0,0,1522.54,B2C,express
ORD108996,Shadowfax,Pune,05/11/25 6:49,Mini-Truck,0.73,6.1,103.5,delayed,24.4,4,"Excellent service, will use again",positive,m_9661,d_10750,0,0,1022.89,B2C,standard
ORD111837,Shiprocket,Chandigarh,08/18/25 13:31,Tempo,38.8,3.63,313.11,delayed,267.2,4,Driver was polite and on time Expected better.,positive,m_3585,d_44766,0,1,50,B2C,express
ORD102454,Shiprocket,Visakhapatnam,02/14/24 10:30,2W,1.32,4.65,67.47,delayed,5,2,Package was damaged on arrival,negative,m_6151,d_83578,0,0,266.91,B2C,express
ORD107215,DTDC,Chandigarh,02/28/25 19:38,2W,2.18,4.29,76.61,delayed,12.4,2,"Delivery took too long, disappointed Expected better.",negative,m_1272,d_90914,0,1,50,B2C,express
ORD103104,Porter,Surat,08/29/25 7:09,Van,3.8,0.41,75.25,delayed,30.7,3,Delivery was okay.,neutral,m_6455,d_60263,0,1,1182.2,B2C,standard
ORD108392,Delhivery,Jaipur,07/19/24 10:09,Mini-Truck,2.42,7.32,138.65,delayed,20.3,3,"No issues, nothing special Expected better.",neutral,m_6611,d_36330,1,1,351.24,B2C,scheduled
ORD106278,Shadowfax,Kanpur,09/24/24 15:15,2W,3.67,1.23,60.08,delayed,14.8,2,"Order lost, support unhelpful Expected better.",negative,m_2680,d_81527,0,0,223.46,B2C,standard
ORD103099,Porter,Visakhapatnam,02/06/25 2:17,2W,12.87,4.34,154.03,delayed,62.4,2,Package was damaged on arrival Quick response from support.,negative,m_8213,d_81013,1,1,563.76,B2B,standard
ORD106184,Shiprocket,Mumbai,09/08/25 16:44,Van,6.25,2.42,84.97,delayed,44,3,Standard service Expected better.,neutral,m_2550,d_51023,0,0,50,B2B,standard
ORD110470,Shadowfax,Mumbai,02/05/25 18:38,2W,9.37,4.17,106.66,delayed,44.7,2,Driver cancelled multiple times,negative,m_1935,d_13491,1,0,313.78,B2C,express
ORD103561,BlueDart,Bengaluru,01/19/26 9:55,Mini-Truck,8.83,0.33,137.41,delayed,51.5,4,Smooth pickup and delivery,positive,m_5575,d_22275,0,1,94.97,B2C,standard
ORD105892,Porter,Calicut,01/18/25 5:42,2W,0.95,1.8,54.82,delayed,7.8,4,Driver was polite and on time Expected better.,positive,m_7329,d_77839,0,0,435.13,B2C,standard
ORD100391,Shadowfax,Ahmedabad,01/12/24 17:06,Van,8.36,4.08,127.29,delayed,34.4,1,Driver cancelled multiple times,negative,m_4275,d_20756,0,0,2362.55,B2B,scheduled
ORD106736,Shadowfax,Coimbatore,09/14/25 20:50,2W,14.02,5.04,146.77,delivered,46.5,4,Package arrived in perfect condition,positive,m_2576,d_19298,1,0,2375.27,B2C,standard
ORD105618,Delhivery,Jaipur,05/25/24 14:44,Van,10.04,3.77,169.77,delayed,89,2,"Order lost, support unhelpful Quick response from support.",negative,m_5798,d_70679,1,0,968.38,B2C,standard
ORD105258,Shiprocket,Surat,07/29/25 12:52,2W,5.13,2.48,68.29,delayed,18.6,1,"Delivery took too long, disappointed Expected better.",negative,m_4558,d_32648,0,1,1336.14,B2C,express
ORD109687,Delhivery,Surat,12/09/25 19:37,2W,18.99,2.17,148.64,delayed,89.8,1,"Delivery took too long, disappointed",negative,m_7056,d_11799,0,0,405.21,B2B,standard
ORD102695,DTDC,Jaipur,12/04/25 10:07,Tempo,2.91,6.89,136.72,delayed,14.7,4,"Quick delivery, very satisfied",positive,m_9663,d_30854,0,0,1147.48,B2C,standard
ORD102027,BlueDart,Pune,04/11/24 5:13,Truck,1.96,6.32,197.91,delayed,23,1,"Very poor service, won't recommend.",negative,m_9004,d_35694,0,0,62.22,B2C,standard
ORD105463,BlueDart,Delhi-NCR,05/10/25 4:33,2W,3.94,0.36,77.1,delayed,13.1,3,Delivery was okay,neutral,m_9171,d_60965,0,1,1663.46,B2C,standard
ORD102568,Shadowfax,Kolkata,06/30/25 3:43,Mini-Truck,12.63,5.18,180.77,delayed,63.3,4,Package arrived in perfect condition.,positive,m_5142,d_72710,0,0,2728.52,B2C,standard
ORD108006,Delhivery,Ahmedabad,11/07/24 8:59,Truck,2.8,2.91,124.38,delayed,26.3,3,Package arrived late but ok Expected better.,neutral,m_7508,d_22795,0,0,104.81,B2C,standard
ORD100064,Shiprocket,Mumbai,02/20/25 18:00,Mini-Truck,18.24,5.04,185.95,delayed,105.6,4,"Excellent service, will use again",positive,m_3316,d_47604,1,0,189.42,B2C,standard
ORD102062,Delhivery,Tiruppur,12/17/24 7:59,Van,3.68,3.77,104,delayed,21.7,2,"Delivery took too long, disappointed Quick response from support.",negative,m_9214,d_85492,0,0,1311.43,B2C,scheduled
ORD105276,BlueDart,Chennai,05/09/24 22:24,Tempo,20.76,2.01,303.43,delayed,134.5,4,"Excellent service, will use again",positive,m_1384,d_43466,0,1,701.64,B2C,standard
ORD107208,BlueDart,Lucknow,05/07/25 12:40,2W,9.38,1.41,117.37,delayed,38.3,4,"Quick delivery, very satisfied",positive,m_4003,d_53404,0,0,339.92,B2C,standard
ORD108684,BlueDart,Lucknow,12/26/24 9:42,Truck,5.28,5.21,222.28,delayed,37.3,1,"Order lost, support unhelpful Expected better.",negative,m_8415,d_53807,0,0,50,B2C,standard
ORD108571,BlueDart,Mumbai,08/24/24 1:00,Van,0.63,3.83,103.9,delayed,8.1,3,Package arrived late but ok Expected better.,neutral,m_4893,d_20694,0,0,1103.99,B2C,standard
ORD106331,Shadowfax,Mumbai,05/14/25 11:32,Mini-Truck,0.96,1.67,67.18,delayed,7.3,2,"Very poor service, won't recommend.",negative,m_2976,d_30799,0,0,397.17,B2C,express
ORD104859,BlueDart,Kanpur,06/12/24 6:24,Van,3.44,2.18,106.13,delayed,14.7,2,Package was damaged on arrival Quick response from support.,negative,m_3859,d_23491,0,0,1124.61,B2C,standard
ORD104887,BlueDart,Kanpur,01/30/26 15:53,Truck,3.25,7.43,226.2,delayed,43.1,2,Package was damaged on arrival,negative,m_4502,d_26668,1,0,991.21,B2C,standard
ORD109268,Delhivery,Lucknow,12/21/25 1:29,2W,12.54,7.96,165.51,delayed,42.1,4,Package arrived in perfect condition Expected better.,positive,m_5172,d_12332,0,1,1820.03,B2C,standard
ORD100878,Shadowfax,Vadodara,07/12/25 22:14,Van,6.98,2.55,112.41,delayed,51.4,2,Driver cancelled multiple times Expected better.,negative,m_1546,d_52059,0,0,155.62,B2B,standard
ORD108529,BlueDart,Jaipur,01/05/25 2:10,Van,4.64,1.26,109.9,delayed,32.1,3,Package arrived late but ok.,neutral,m_6322,d_67647,0,0,1481.02,B2C,express
ORD107916,Shadowfax,Vadodara,08/14/25 18:07,2W,3.04,1.78,58.92,delayed,5,1,Package was damaged on arrival.,negative,m_5449,d_54455,0,0,2814.86,B2C,express
ORD106863,Delhivery,Chandigarh,10/04/25 3:55,2W,1.5,3.37,70.53,delayed,5,3,Standard service,neutral,m_2590,d_93587,0,1,1287.74,B2C,express
ORD107892,Shiprocket,Mumbai,08/25/25 2:37,2W,3.96,1.18,56.5,delayed,17.8,2,"Very poor service, won't recommend",negative,m_1609,d_50843,0,1,967.99,B2C,standard
ORD106439,Delhivery,Calicut,04/09/24 15:03,Van,8.86,4.18,140.7,delayed,41.6,1,Package was damaged on arrival.,negative,m_9684,d_77986,0,0,119.62,B2C,standard
ORD107869,Delhivery,Jaipur,05/18/24 1:23,Truck,4.27,4.78,174.36,delayed,17.5,2,Package was damaged on arrival.,negative,m_2008,d_19293,0,1,375.3,B2B,standard
ORD101016,Shiprocket,Mumbai,10/08/25 10:11,2W,0.41,0.65,34.7,delayed,5.9,2,Package was damaged on arrival,negative,m_9075,d_88604,0,0,734.34,B2C,standard
ORD109467,BlueDart,Kanpur,07/18/25 23:44,Van,5.57,3.18,135.79,delayed,35.7,2,Package was damaged on arrival Quick response from support.,negative,m_9013,d_91872,0,0,814.69,B2C,standard
ORD107629,Porter,Lucknow,01/29/24 17:19,2W,3.17,3.78,78.88,delayed,18.1,2,"Order lost, support unhelpful",negative,m_7488,d_95452,0,1,1909.81,B2C,express
ORD111534,Porter,Chennai,02/20/25 1:01,Truck,12.67,5.51,252.86,delayed,104.5,3,Delivery was okay,neutral,m_5121,d_68975,0,0,1552.39,B2B,standard
ORD100995,Delhivery,Delhi-NCR,03/06/24 10:53,Van,0.3,1.76,67.55,delayed,7.8,2,Package was damaged on arrival Expected better.,negative,m_4492,d_92575,0,1,958.24,B2C,standard
ORD110173,BlueDart,Mumbai,07/05/25 21:23,Mini-Truck,0.3,3.67,103.83,delayed,19.5,3,Package arrived late but ok Quick response from support.,neutral,m_4641,d_68827,0,1,274.59,B2B,standard
ORD104297,Delhivery,Lucknow,07/06/24 0:43,Tempo,8.3,2.98,167.13,delayed,60.4,1,Package was damaged on arrival,negative,m_9463,d_94769,1,0,319.93,B2C,standard
ORD100161,Delhivery,Delhi-NCR,08/03/25 11:20,2W,6.48,4.96,123.2,delivered,41.8,4,"Excellent service, will use again Expected better.",positive,m_4103,d_70000,0,1,94.58,B2C,standard
ORD105675,Porter,Lucknow,09/21/25 22:20,Van,19.7,2.66,188.03,delayed,109.4,2,Driver cancelled multiple times.,negative,m_6226,d_41720,0,0,2430.06,B2C,standard
ORD106873,Shadowfax,Kanpur,10/21/25 13:37,Truck,0.75,1.23,82.91,delayed,5,2,Driver cancelled multiple times,negative,m_7346,d_64288,0,1,249.93,B2B,standard
ORD109692,BlueDart,Lucknow,11/01/25 7:22,Tempo,18.75,10.19,396.59,delayed,128.1,2,"Order lost, support unhelpful Expected better.",negative,m_7210,d_50364,0,0,866.29,B2C,standard
ORD107989,BlueDart,Chandigarh,11/05/24 11:40,Van,10.96,4.34,194.05,delayed,60,2,"Very poor service, won't recommend",negative,m_8973,d_84392,0,0,50,B2C,scheduled
ORD103843,DTDC,Indore,01/19/26 2:57,Tempo,7.66,1.72,122.83,delayed,53.7,3,Standard service,neutral,m_5164,d_89969,1,1,55.83,B2C,standard
ORD110805,DTDC,Mumbai,01/21/25 19:49,Truck,22.36,0.62,280.73,delayed,195.4,2,"Delivery took too long, disappointed Quick response from support.",negative,m_3279,d_95510,0,0,367,B2C,standard
ORD111653,Shiprocket,Rajkot,03/09/24 2:49,Mini-Truck,38.09,7.64,362.3,delivered,248.2,3,Standard service,neutral,m_5981,d_26161,0,0,1808.33,B2B,express
ORD101021,Shadowfax,Thiruvananthapuram,12/31/24 13:09,Tempo,0.37,0.88,64.61,delayed,12.2,2,"Very poor service, won't recommend Expected better.",negative,m_8956,d_67229,0,0,260.25,B2C,express
ORD103073,Porter,Mumbai,03/04/25 17:26,Van,1.36,7.5,118.69,delayed,31.2,1,"Order lost, support unhelpful",negative,m_9864,d_28814,0,1,109.42,B2C,express
ORD107555,Shiprocket,Nagpur,09/12/24 6:48,Mini-Truck,5.21,3.39,94.78,delayed,34.3,4,Smooth pickup and delivery Expected better.,positive,m_6666,d_17898,1,0,305.17,B2C,express
ORD103943,Shadowfax,Kanpur,08/21/24 15:44,2W,3.13,4.77,83.32,delayed,7.2,2,"Very poor service, won't recommend.",negative,m_1255,d_73628,0,1,78.44,B2C,standard
ORD101585,Delhivery,Lucknow,01/15/25 13:33,Tempo,3,4.68,119.4,delayed,18.6,2,"Very poor service, won't recommend",negative,m_7179,d_11957,0,1,1070.12,B2B,express
ORD110147,BlueDart,Lucknow,09/27/25 4:13,Mini-Truck,41.77,2.15,444.73,delivered,259.1,4,"Quick delivery, very satisfied Expected better.",positive,m_2396,d_23800,0,1,207.45,B2C,standard
ORD103152,DTDC,Vadodara,01/01/26 14:49,2W,5.33,6.32,96.21,delayed,17.7,2,"Order lost, support unhelpful",negative,m_2221,d_41276,0,0,1633.07,B2C,standard
ORD108226,Shadowfax,Tiruppur,05/01/24 9:58,Van,0.3,1.3,59.39,delayed,8.1,1,"Delivery took too long, disappointed",negative,m_1422,d_15550,0,1,803.86,B2C,standard
ORD100775,Shiprocket,Mumbai,01/01/24 13:34,2W,1.63,2.31,45.25,delayed,5,3,Average experience Expected better.,neutral,m_1037,d_33060,0,0,314.32,B2C,express
ORD110748,Shiprocket,Calicut,06/21/25 21:56,2W,18.96,3.28,145.46,delivered,79.9,4,Driver was polite and on time Quick response from support.,positive,m_2852,d_62291,1,1,313.18,B2C,standard
ORD109670,Shiprocket,Indore,03/07/24 12:13,Mini-Truck,19.19,3.16,165.41,delayed,124.9,2,Package was damaged on arrival,negative,m_5447,d_74240,1,0,847.68,B2C,standard
ORD107099,Porter,Indore,05/20/25 4:29,2W,12.07,1.82,117.87,delayed,57.5,4,"Quick delivery, very satisfied",positive,m_5098,d_89893,0,0,781.35,B2C,standard
ORD105486,Delhivery,Thiruvananthapuram,09/04/24 7:01,2W,12.65,3,138.82,delayed,60.2,2,"Very poor service, won't recommend Expected better.",negative,m_3137,d_91207,0,1,121.06,B2C,standard
ORD106235,Delhivery,Indore,10/23/25 11:17,2W,0.3,5.51,76.34,delayed,5,4,Smooth pickup and delivery.,positive,m_9057,d_96876,1,1,927.84,B2C,standard
ORD109555,Porter,Pune,11/20/25 15:49,2W,0.97,8.63,101.52,delayed,5.1,3,"No issues, nothing special Quick response from support.",neutral,m_7083,d_94063,0,0,2881.57,B2C,standard
ORD107041,Delhivery,Tiruppur,04/09/24 23:12,Van,23.39,1.36,206.15,delayed,127.3,2,Package was damaged on arrival,negative,m_4921,d_25148,0,0,1432.28,B2C,standard
ORD102612,Shadowfax,Lucknow,04/25/25 6:56,Mini-Truck,1.76,2,72.38,delayed,5,2,Driver cancelled multiple times,negative,m_1972,d_62879,0,1,138.03,B2C,express
ORD107513,DTDC,Visakhapatnam,07/15/24 13:26,Van,1.6,1.21,57.4,delivered,14.5,4,"Excellent service, will use again",positive,m_3063,d_22697,0,0,50,B2C,standard
ORD111016,Porter,Calicut,06/25/25 1:53,2W,35.65,2.08,237.85,delayed,148.4,2,"Delivery took too long, disappointed Quick response from support.",negative,m_1772,d_60445,1,0,86.99,B2C,standard
ORD110233,DTDC,Bengaluru,04/27/25 11:56,2W,7.06,0.91,73.53,delayed,51.1,3,Delivery was okay,neutral,m_1607,d_19246,0,0,2101.11,B2C,standard
ORD108433,Delhivery,Mumbai,12/22/25 11:44,2W,4.24,4.82,93.84,delayed,5,2,Package was damaged on arrival,negative,m_2582,d_20594,0,0,771.96,B2C,standard
ORD110253,BlueDart,Nagpur,02/27/25 4:43,Truck,43.52,0.29,596.49,delayed,390.6,3,Delivery was okay,neutral,m_5864,d_49784,0,1,565.95,B2C,standard
ORD110555,Shiprocket,Ahmedabad,04/14/25 6:02,2W,24.2,2.14,155.55,delayed,100.5,1,"Order lost, support unhelpful",negative,m_3940,d_44881,0,0,355.3,B2C,standard
ORD108792,Delhivery,Kolkata,09/20/24 2:38,2W,0.93,2.79,66.61,delayed,5,2,Driver cancelled multiple times,negative,m_7473,d_75651,0,1,255.23,B2C,standard
ORD110627,Delhivery,Coimbatore,04/22/24 23:47,2W,35.32,0.46,230.21,delivered,144.3,2,"Very poor service, won't recommend Expected better.",negative,m_2734,d_50817,0,0,86.89,B2C,standard
ORD105393,BlueDart,Hyderabad,07/07/24 16:05,Mini-Truck,11.51,3.05,208.56,delayed,76.4,2,"Delivery took too long, disappointed",negative,m_7126,d_78209,0,0,178.88,B2C,standard
ORD111080,Porter,Calicut,09/27/24 10:27,2W,40.26,5.27,275.6,delayed,185.1,3,Standard service Quick response from support.,neutral,m_6044,d_98388,0,0,2290.61,B2C,express
ORD108838,Shadowfax,Mumbai,05/27/24 15:40,2W,3.98,6.86,101.32,delayed,5.2,4,Smooth pickup and delivery Quick response from support.,positive,m_5740,d_93687,1,0,1847.61,B2C,express
ORD103890,DTDC,Surat,04/22/25 20:59,2W,10.59,4.68,110.37,delayed,45.2,1,Package was damaged on arrival,negative,m_5901,d_54599,0,0,764,B2C,standard
ORD103556,Porter,Kolkata,03/19/24 8:17,Van,5.33,4.52,131.24,delayed,27.6,2,Driver cancelled multiple times Expected better.,negative,m_2991,d_87171,1,0,1271.04,B2B,express
ORD111394,Porter,Tiruppur,06/30/25 3:57,Mini-Truck,62.86,0.1,500.3,delayed,384.3,4,Package arrived in perfect condition,positive,m_8162,d_80243,0,0,1138.06,B2C,scheduled
ORD101528,Shadowfax,Surat,11/13/24 3:29,2W,6.51,1.13,77.38,delayed,31,4,Driver was polite and on time,positive,m_6021,d_89025,0,0,911.45,B2B,standard
ORD101267,Porter,Mumbai,08/15/24 3:49,Van,2.23,0.31,64.87,delayed,5,3,Delivery was okay Quick response from support.,neutral,m_4996,d_89612,0,0,296.93,B2C,express
ORD107734,Shiprocket,Vadodara,07/14/24 15:54,2W,3.09,2.95,66.58,delayed,11.4,4,Driver was polite and on time,positive,m_2765,d_26111,0,0,50,B2C,express
ORD101899,BlueDart,Vadodara,10/15/24 18:46,Mini-Truck,12.16,1.71,182.48,delayed,94.7,1,Package was damaged on arrival Quick response from support.,negative,m_9583,d_50261,0,0,244.27,B2C,standard
ORD104658,BlueDart,Ahmedabad,02/05/25 0:49,2W,0.49,3.34,76.46,delayed,5,2,"Order lost, support unhelpful Expected better.",negative,m_9656,d_85395,0,0,1518.32,B2C,standard
ORD103005,Shadowfax,Calicut,02/06/25 9:28,Van,1.78,1.61,67.87,delayed,9.5,2,Package was damaged on arrival.,negative,m_6089,d_38013,1,0,1063.43,B2C,standard
ORD102734,Delhivery,Rajkot,10/06/25 17:52,Tempo,0.3,8.56,150.49,delayed,9.6,3,Package arrived late but ok,neutral,m_2650,d_96827,0,0,1777.91,B2C,standard
ORD100189,Delhivery,Calicut,02/15/25 5:24,2W,3.33,2.14,65.21,delayed,18,2,"Very poor service, won't recommend",negative,m_5522,d_12395,0,0,1987.27,B2C,express
ORD109998,Porter,Lucknow,12/17/24 6:08,Truck,14.03,4.09,243,delayed,118.9,2,"Order lost, support unhelpful",negative,m_2893,d_35409,1,0,2013.12,B2B,standard
ORD109167,Shadowfax,Hyderabad,04/29/24 5:48,2W,6.84,0.6,82.74,delayed,41.6,3,"No issues, nothing special Quick response from support.",neutral,m_8622,d_22178,0,1,2989.1,B2C,standard
ORD102747,Shadowfax,Kolkata,01/16/24 0:15,2W,0.83,1.05,42.35,delayed,5,4,"Excellent service, will use again",positive,m_9277,d_87020,0,0,137.35,B2C,express
ORD102047,Porter,Nagpur,02/10/24 22:47,Mini-Truck,6.31,2.57,121.16,delayed,45.2,1,Driver cancelled multiple times Expected better.,negative,m_8900,d_13745,0,0,50,B2B,standard
ORD107849,Delhivery,Visakhapatnam,04/08/25 14:11,2W,0.36,1.62,49.19,delivered,10.9,4,"Quick delivery, very satisfied.",positive,m_9420,d_51139,1,0,998.59,B2C,standard
ORD102558,Shiprocket,Pune,03/07/24 1:16,Mini-Truck,9.61,3.58,107.02,delayed,61.6,3,Standard service,neutral,m_1751,d_72985,0,0,749.31,B2C,standard
ORD109274,DTDC,Delhi-NCR,01/11/24 22:00,Van,1.82,0.65,55.5,delayed,7.5,3,Standard service Quick response from support.,neutral,m_5762,d_40219,0,0,329.28,B2C,standard
ORD108666,Delhivery,Calicut,04/07/24 8:53,Truck,0.5,0.55,83.96,delayed,6.8,2,"Delivery took too long, disappointed Expected better.",negative,m_1833,d_13426,0,1,520.93,B2C,scheduled
ORD111096,Shadowfax,Vadodara,06/19/24 13:36,2W,50.44,1.52,305.61,delayed,179.9,2,"Order lost, support unhelpful",negative,m_9215,d_15049,0,0,845.35,B2C,standard
ORD106396,Shiprocket,Hyderabad,04/18/24 22:28,Mini-Truck,5.3,2.95,97.16,delayed,17.9,4,"Quick delivery, very satisfied",positive,m_1651,d_80834,0,1,616.76,B2B,standard
ORD103385,DTDC,Mumbai,07/17/25 15:01,Tempo,3.91,0.91,86.58,delayed,34.6,1,"Very poor service, won't recommend Quick response from support.",negative,m_3222,d_66840,0,1,705.8,B2C,standard
ORD104555,Delhivery,Kanpur,01/22/26 10:48,Tempo,2.86,1.7,104.13,delayed,8.9,1,"Order lost, support unhelpful",negative,m_7557,d_63721,0,1,1018.46,B2C,standard
